space	start	end	width	reads	gc	map	valid	ideal	cor.gc	cor.map	copy
chr7	105500001	106000000	500000	6905	0.422574	0.909109	TRUE	TRUE	0.977554811354842	0.968969771313134	-0.0454764359104573
chr7	106000001	106500000	500000	7372	0.40185	0.905512	TRUE	TRUE	1.03727680539497	1.02863202988854	0.0407269826236527
chr7	106500001	107000000	500000	7463	0.391346	0.90492	TRUE	TRUE	1.04538901839396	1.03675376332847	0.0520732841143474
chr7	107000001	107500000	500000	7286	0.384462	0.914237	TRUE	TRUE	1.01705493582689	1.00717039888753	0.010307787449028
chr7	107500001	108000000	500000	7641	0.401912	0.925895	TRUE	TRUE	1.07515135027112	1.0621220988541	0.0869496242267729
chr7	108000001	108500000	500000	7474	0.385998	0.92742	TRUE	TRUE	1.04376573470701	1.03076609742054	0.043716991895341
chr7	108500001	109000000	500000	7364	0.358456	0.927524	TRUE	TRUE	1.01951113034482	1.00679021879456	0.00976310555557594
chr7	109000001	109500000	500000	7130	0.35073	0.913001	TRUE	TRUE	0.982582620799664	0.973255067212322	-0.0391101439630885
chr7	109500001	110000000	500000	7436	0.357186	0.90794	TRUE	TRUE	1.02878076315698	1.01989560724679	0.0284214908096373
chr7	110000001	110500000	500000	7225	0.37048	0.910687	TRUE	TRUE	1.005816900579	0.996694426979298	-0.00477683324664978
chr7	110500001	111000000	500000	7227	0.35533	0.951544	TRUE	TRUE	0.998822777168502	0.982934989961666	-0.0248320931347388
chr7	111000001	111500000	500000	7210	0.385404	0.905836	TRUE	TRUE	1.00670603387805	0.99827539290368	-0.00249023005730779
chr7	111500001	112000000	500000	7606	0.38575	0.943226	TRUE	TRUE	1.06211259624645	1.04618528996933	0.065138390061164
chr7	112000001	112500000	500000	7536	0.387166	0.912631	TRUE	TRUE	1.0529384599163	1.04301424698979	0.0607588643975981
chr7	112500001	113000000	500000	7202	0.367124	0.913516	TRUE	TRUE	1.00124733297018	0.991648346973234	-0.0120994843762011
chr7	113000001	113500000	500000	7008	0.359684	0.88893	TRUE	FALSE	0.970843510774208	0.964947718646425	-0.0514773163333878
chr7	113500001	114000000	500000	7382	0.358914	0.942282	TRUE	TRUE	1.02224801619658	1.0070331790971	0.0101112171384225
chr7	114000001	114500000	500000	7541	0.354436	0.953104	TRUE	TRUE	1.04166685388952	1.02493777629437	0.0355363267488341
chr7	114500001	115000000	500000	7542	0.360294	0.931857	TRUE	TRUE	1.04514677329482	1.03126309705567	0.0444124417218722
chr7	115000001	115500000	500000	7507	0.350648	0.95727	TRUE	TRUE	1.03448092030583	1.01744371160088	0.0249489819701038
chr7	115500001	116000000	500000	7784	0.360612	0.941784	TRUE	FALSE	1.07885715918069	1.06286361987578	0.0879564909879869
chr7	116000001	116500000	500000	7545	0.390814	0.909631	TRUE	TRUE	1.05651992374769	1.04714174900762	0.066456749573732
chr7	116500001	117000000	500000	7463	0.395632	0.934823	TRUE	TRUE	1.04751170503841	1.03304774512552	0.0469069338389983
chr7	117000001	117500000	500000	7586	0.369476	0.94757	TRUE	TRUE	1.05565854175165	1.0392834683164	0.0555892081947827
chr7	117500001	118000000	500000	7426	0.37434	0.927821	TRUE	TRUE	1.03451588661781	1.02154008302254	0.0307458134135878
chr7	118000001	118500000	500000	7349	0.347278	0.957716	TRUE	TRUE	1.01036240620768	0.993681518083777	-0.00914456292407769
chr7	118500001	119000000	500000	7227	0.343594	0.945634	TRUE	TRUE	0.990801605881134	0.975660289607692	-0.0355491846103906
chr7	119000001	119500000	500000	7287	0.344074	0.924734	TRUE	TRUE	0.999412796277339	0.987557208775412	-0.0180637695700754
chr7	119500001	120000000	500000	7211	0.350704	0.932967	TRUE	TRUE	0.993728176596049	0.980332614988783	-0.0286567736391576
chr7	120000001	120500000	500000	7558	0.359164	0.964121	TRUE	TRUE	1.04675612777649	1.02888995549851	0.0410886876290075
chr7	120500001	121000000	500000	7434	0.368342	0.93086	TRUE	TRUE	1.03402590273457	1.02047220775542	0.0292368915529779
chr7	121000001	121500000	500000	7299	0.370592	0.937303	TRUE	TRUE	1.01615686490141	1.00168108899362	0.00242326246467098
chr7	121500001	122000000	500000	7204	0.37141	0.932302	TRUE	TRUE	1.00316269576532	0.989757835977711	-0.0148525106755034
chr7	122000001	122500000	500000	7142	0.365482	0.931075	TRUE	TRUE	0.992202997764446	0.979159786850559	-0.0303837857360637
chr7	122500001	123000000	500000	7427	0.366006	0.941796	TRUE	TRUE	1.03203353092579	1.01673265752363	0.0239403828649279
chr7	123000001	123500000	500000	7014	0.372936	0.909042	TRUE	TRUE	0.976971773036987	0.96840000320198	-0.0463250107802937
chr7	123500001	124000000	500000	7477	0.369644	0.927947	TRUE	TRUE	1.04056140509052	1.02748089945713	0.0391115749146448
chr7	124000001	124500000	500000	7190	0.362002	0.937527	TRUE	TRUE	0.997232566460865	0.982986973994154	-0.0247557960006017
chr7	124500001	125000000	500000	7140	0.35954	0.909284	TRUE	TRUE	0.98905667943063	0.980340160066354	-0.0286456700566182
chr7	125000001	125500000	500000	7480	0.346778	0.95421	TRUE	TRUE	1.02800034135883	1.01137897544647	0.0163236931345104
chr7	125500001	126000000	500000	7288	0.350412	0.932462	TRUE	TRUE	1.00414541995489	0.990699035927282	-0.0134812466795826
chr7	126000001	126500000	500000	6983	0.363392	0.935762	TRUE	TRUE	0.969184824591732	0.955641736630521	-0.0654582315546254
chr7	126500001	127000000	500000	6937	0.3858	0.944741	TRUE	TRUE	0.968708215223912	0.954007256359568	-0.0679278552035876
chr7	127000001	127500000	500000	6947	0.406312	0.926678	TRUE	TRUE	0.978638417731071	0.966609888024429	-0.0489943418651103
chr7	127500001	128000000	500000	6866	0.46046	0.936387	TRUE	TRUE	1.00170487086487	0.987596865462447	-0.018005837374833
chr7	128000001	128500000	500000	6539	0.466204	0.787805	TRUE	FALSE	0.957656728439448	1.02488230688568	0.0354582462953245
chr7	128500001	129000000	500000	7089	0.444164	0.895793	TRUE	FALSE	1.02069814663532	1.0134861399243	0.0193263591558655
chr7	129000001	129500000	500000	7302	0.443988	0.889973	TRUE	FALSE	1.05120423233533	1.04463438012632	0.0629980903674558
chr7	129500001	130000000	500000	7187	0.436148	0.856623	TRUE	FALSE	1.02748661952574	1.0303297944667	0.043106198268797
chr7	130000001	130500000	500000	5673	-1	0.711984	FALSE	FALSE	0	0	0
chr7	130500001	131000000	500000	7222	0.419706	0.909112	TRUE	TRUE	1.02140739229904	1.01243685048315	0.0178319244554962
chr7	131000001	131500000	500000	7178	0.429112	0.914342	TRUE	TRUE	1.0201691362314	1.01023476127846	0.0146905895873884
chr7	131500001	132000000	500000	6822	0.45696	0.949774	TRUE	TRUE	0.992760840475637	0.977142323826615	-0.0333593843573014
chr7	132000001	132500000	500000	6670	0.455472	0.956475	TRUE	TRUE	0.969504717702251	0.95361334521638	-0.0685236693402529
chr7	132500001	133000000	500000	7387	0.397816	0.925484	TRUE	TRUE	1.03774883597774	1.02526686916907	0.0359994811597322
chr7	133000001	133500000	500000	7099	0.376294	0.947523	TRUE	TRUE	0.989182710069787	0.973844308640412	-0.0382369520524068
chr7	133500001	134000000	500000	6861	0.397778	0.925571	TRUE	TRUE	0.963840044128678	0.952228560655046	-0.0706201938890762
chr7	134000001	134500000	500000	7657	0.422318	0.937195	TRUE	TRUE	1.08391658692985	1.06849618375523	0.0955817552721874
chr7	134500001	135000000	500000	7169	0.408032	0.925027	TRUE	TRUE	1.01030477013851	0.998254697758513	-0.00252013873080466
chr7	135000001	135500000	500000	7111	0.413232	0.913929	TRUE	TRUE	1.00361714721149	0.993919692601073	-0.00879880624535672
chr7	135500001	136000000	500000	7265	0.394414	0.917223	TRUE	TRUE	1.0192334616141	1.00877197401272	0.0126000999753202
chr7	136000001	136500000	500000	7169	0.36686	0.911769	TRUE	TRUE	0.996548136148415	0.987312492136921	-0.0184213136474569
chr7	136500001	137000000	500000	7265	0.366838	0.917687	TRUE	TRUE	1.00988346037197	0.999432425204475	-0.000819069806521266
chr7	137000001	137500000	500000	7057	0.388546	0.949227	TRUE	TRUE	0.986761409008685	0.971290383681707	-0.0420254166811575
chr7	137500001	138000000	500000	6778	0.414448	0.903777	TRUE	TRUE	0.956885671497418	0.949117820775485	-0.0753409044821912
chr7	138000001	138500000	500000	6737	0.426416	0.854549	TRUE	FALSE	0.955517487346509	0.959068503450315	-0.0602942284881532
chr7	138500001	139000000	500000	7439	0.422066	0.888818	TRUE	FALSE	1.0529624619339	1.04658855170937	0.0656943829813252
chr7	139000001	139500000	500000	6742	-1	0.846303	FALSE	FALSE	0	0	0
chr7	139500001	140000000	500000	7225	0.441692	0.90771	TRUE	TRUE	1.03811760726118	1.02918155039837	0.0414974999735498
chr7	140000001	140500000	500000	6814	0.454218	0.817167	TRUE	FALSE	0.989443876244511	1.02155088652694	0.0307610708470105
chr7	140500001	141000000	500000	6922	0.41302	0.89231	TRUE	FALSE	0.976895075382506	0.970469424161671	-0.0432453351222681
chr7	141000001	141500000	500000	7204	0.42089	0.933052	TRUE	TRUE	1.01928484691306	1.00552947118624	0.00795536638831675
chr7	141500001	142000000	500000	6890	0.392854	0.909727	TRUE	TRUE	0.965965432651123	0.957374090462406	-0.0628453321419846
chr7	142000001	142500000	500000	5795	-1	0.738031	FALSE	FALSE	0	0	0
chr7	142500001	143000000	500000	7136	0.420936	0.914746	TRUE	TRUE	1.00967955267875	0.999772801529401	-0.000327815347813757
chr7	143000001	143500000	500000	3682	-1	0.780998	FALSE	FALSE	0	0	0
chr7	143500001	144000000	500000	5173	0.38994	0.899419	TRUE	FALSE	0.723962113534878	0.718479242907201	-0.47698161751918
chr7	144000001	144500000	500000	6481	0.391856	0.918002	TRUE	TRUE	0.908116686286347	0.898666612695645	-0.154142090844998
chr7	144500001	145000000	500000	7351	0.373296	0.922343	TRUE	TRUE	1.02395741159559	1.01235088173831	0.0177094161254196
chr7	145000001	145500000	500000	7057	0.35899	0.918791	TRUE	TRUE	0.977281152864285	0.966970665859352	-0.0484559702950195
chr7	145500001	146000000	500000	7117	0.359376	0.912928	TRUE	TRUE	0.985787280046879	0.976442459853608	-0.0343930639137594
chr7	146000001	146500000	500000	7284	0.357732	0.939695	TRUE	TRUE	1.00804834144084	0.99335485067244	-0.00961891907176756
chr7	146500001	147000000	500000	7230	0.360712	0.919304	TRUE	TRUE	1.00212410781542	0.99143786035996	-0.0124057423625271
chr7	147000001	147500000	500000	7310	0.372676	0.933411	TRUE	TRUE	1.01816495602738	1.00436011793026	0.00627664697713532
chr7	147500001	148000000	500000	7084	0.401446	0.91784	TRUE	TRUE	0.996602163588686	0.986260748916999	-0.0199589762380789
chr7	148000001	148500000	500000	6989	0.427322	0.885765	TRUE	FALSE	0.991880627568657	0.986405163703129	-0.0197477428053714
chr7	148500001	149000000	500000	7053	0.46175	0.845634	TRUE	FALSE	1.02985063345888	1.03893023918767	0.055098785178724
chr7	149000001	149500000	500000	6866	0.4601	0.905299	TRUE	TRUE	1.00146431758518	0.993144590513218	-0.00992432191644019
chr7	149500001	150000000	500000	4968	0.447574	0.926912	TRUE	TRUE	0.717489844008531	0.708634121970412	-0.496887159473074
chr7	150000001	150500000	500000	6763	0.438038	0.870809	TRUE	FALSE	0.968539219059221	0.966221327074347	-0.0495743976495365
chr7	150500001	151000000	500000	6389	0.523254	0.944151	TRUE	TRUE	0.991800859098016	0.976818952722204	-0.0338369024110709
chr7	151000001	151500000	500000	7082	0.476534	0.92793	TRUE	TRUE	1.04453159561093	1.03140509265481	0.0446110741030318
chr7	151500001	152000000	500000	7498	0.427546	0.880638	TRUE	FALSE	1.06429600838418	1.05937484314937	0.0832131546441296
chr7	152000001	152500000	500000	7702	0.439922	0.815959	TRUE	FALSE	1.10494575237378	1.14212123248583	0.191715796255191
chr7	152500001	153000000	500000	6586	0.434734	0.910031	TRUE	TRUE	0.940446853637213	0.932030152976969	-0.101551465279637
chr7	153000001	153500000	500000	6423	0.408888	0.92663	TRUE	TRUE	0.90538097555364	0.894262435276983	-0.161229819952913
chr7	153500001	154000000	500000	5516	0.432798	0.926569	TRUE	TRUE	0.786476802095807	0.776829037096802	-0.364330966616593
chr7	154000001	154500000	500000	5607	-1	0.743409	FALSE	FALSE	0	0	0
chr7	154500001	155000000	500000	6957	0.45655	0.941306	TRUE	TRUE	1.01208216002478	0.997136028678652	-0.00413776527543359
chr7	155000001	155500000	500000	6754	0.490114	0.935483	TRUE	TRUE	1.00701694032758	0.992994791522404	-0.0101419443688645
chr7	155500001	156000000	500000	6630	0.482068	0.964424	TRUE	TRUE	0.982210034922999	0.965419616615683	-0.0507719533061755
chr7	156000001	156500000	500000	7077	0.433762	0.941276	TRUE	TRUE	1.00981461557726	0.994905571623264	-0.00736849165883461
chr7	156500001	157000000	500000	7386	0.436974	0.881586	TRUE	FALSE	1.05671981490657	1.05165840054673	0.0726661648317362
chr7	157000001	157500000	500000	6580	0.501116	0.901575	TRUE	TRUE	0.993089047628596	0.985300011542707	-0.0213650208125038
chr7	157500001	158000000	500000	6317	0.514916	0.925416	TRUE	TRUE	0.970379252252474	0.958722149357147	-0.060815331599493
chr7	158000001	158500000	500000	6426	0.491328	0.912961	TRUE	TRUE	0.959263129507441	0.95016395956906	-0.0737516096047046
chr7	158500001	159000000	500000	6650	0.467496	0.912688	TRUE	TRUE	0.974784840196382	0.965587086897713	-0.0505217122836594
chr7	159000001	159500000	500000	1714	-1	0.829455	FALSE	FALSE	0	0	0
chrX	1	500000	500000	6	-1	0.231936	FALSE	FALSE	0	0	0
chrX	500001	1000000	500000	4	0.458294	0.401512	TRUE	FALSE	0.000582690430233178	0.00532033850283139	-7.55426624554837
chrX	1000001	1500000	500000	2	-1	0.223699	FALSE	FALSE	0	0	0
chrX	1500001	2000000	500000	6	0.481712	0.390817	TRUE	FALSE	0.000888610247061276	0.0101762526587925	-6.61864979396691
chrX	2000001	2500000	500000	4	-1	0.374747	FALSE	FALSE	0	0	0
chrX	2500001	3000000	500000	2951	0.448584	0.703842	TRUE	FALSE	0.426563793272525	0.550396442249074	-0.86145695036735
chrX	3000001	3500000	500000	4849	0.41451	0.921813	TRUE	TRUE	0.68456870451834	0.676889246230242	-0.56300829799364
chrX	3500001	4000000	500000	3793	0.437568	0.766571	TRUE	FALSE	0.54296368925863	0.602850870436959	-0.730126933707132
chrX	4000001	4500000	500000	5232	0.379672	0.935102	TRUE	TRUE	0.729621985924848	0.71951148166403	-0.474910385812558
chrX	4500001	5000000	500000	4988	0.373268	0.93196	TRUE	TRUE	0.694801106309557	0.685558754916048	-0.544647779293435
chrX	5000001	5500000	500000	5025	0.375682	0.934169	TRUE	TRUE	0.700130670913847	0.69054417772258	-0.534194380704527
chrX	5500001	6000000	500000	5134	0.381038	0.942185	TRUE	TRUE	0.716155254874536	0.705504467253351	-0.503272876892815
chrX	6000001	6500000	500000	5057	0.394194	0.932397	TRUE	TRUE	0.709404713214013	0.699913313301541	-0.514751844564572
chrX	6500001	7000000	500000	4630	0.406738	0.905518	TRUE	TRUE	0.652297249900436	0.64686044733203	-0.628473593887481
chrX	7000001	7500000	500000	4935	0.402848	0.934086	TRUE	TRUE	0.694618710086996	0.68511787121813	-0.545575876751878
chrX	7500001	8000000	500000	4506	-1	0.838502	FALSE	FALSE	0	0	0
chrX	8000001	8500000	500000	4841	0.38686	0.932713	TRUE	TRUE	0.676292408014895	0.66720626612133	-0.583795256854609
chrX	8500001	9000000	500000	5184	0.39369	0.928902	TRUE	TRUE	0.72707502691299	0.71779655718015	-0.478353091419963
chrX	9000001	9500000	500000	5093	0.430552	0.919207	TRUE	TRUE	0.724753090297155	0.717040157347476	-0.479874176540755
chrX	9500001	10000000	500000	5001	0.461482	0.924412	TRUE	TRUE	0.73010000099991	0.721491000583478	-0.470946695312344
chrX	10000001	10500000	500000	5210	0.423436	0.941535	TRUE	TRUE	0.737832691300778	0.726916512035506	-0.460138417934962
chrX	10500001	11000000	500000	4577	-1	0.813238	FALSE	FALSE	0	0	0
chrX	11000001	11500000	500000	5172	0.390982	0.934912	TRUE	TRUE	0.724308370414964	0.714295795060125	-0.485406466437367
chrX	11500001	12000000	500000	4978	0.39419	0.912059	TRUE	TRUE	0.69832137934354	0.691812557761879	-0.531546893179476
chrX	12000001	12500000	500000	5306	0.386656	0.948832	TRUE	TRUE	0.74118652518979	0.729594574900895	-0.454833092896596
chrX	12500001	13000000	500000	4895	0.409284	0.891405	TRUE	FALSE	0.690077396450453	0.685625903670032	-0.54450647786646
chrX	13000001	13500000	500000	5372	0.407692	0.925726	TRUE	TRUE	0.756996587527449	0.747851103401311	-0.419177035693712
chrX	13500001	14000000	500000	5124	0.413192	0.907698	TRUE	TRUE	0.723173581733988	0.71694962584668	-0.480056338713663
chrX	14000001	14500000	500000	4956	0.38356	0.899339	TRUE	FALSE	0.691664936684189	0.686434409338986	-0.542806221335348
chrX	14500001	15000000	500000	5069	0.379018	0.916227	TRUE	TRUE	0.70678254416986	0.699656581950343	-0.51528112867196
chrX	15000001	15500000	500000	5106	0.389782	0.918495	TRUE	TRUE	0.714512514341369	0.707012863350982	-0.500191631304104
chrX	15500001	16000000	500000	5446	0.401428	0.92263	TRUE	TRUE	0.766157306872478	0.757424392872195	-0.40082621088569
chrX	16000001	16500000	500000	5105	0.393722	0.896895	TRUE	FALSE	0.716004671770694	0.710835045970737	-0.49241328324252
chrX	16500001	17000000	500000	4950	0.428042	0.858514	TRUE	FALSE	0.702893249874807	0.704231011873935	-0.505879335037058
chrX	17000001	17500000	500000	5046	0.408832	0.913039	TRUE	TRUE	0.711268697519813	0.70451175779024	-0.505304310617715
chrX	17500001	18000000	500000	5040	0.426724	0.952366	TRUE	TRUE	0.714975282049804	0.703544723338595	-0.507285958436259
chrX	18000001	18500000	500000	5103	0.415236	0.889827	TRUE	FALSE	0.720556812325687	0.716068212613577	-0.481831069811351
chrX	18500001	19000000	500000	5012	0.424804	0.896456	TRUE	FALSE	0.710219115614755	0.70513492565172	-0.504028755185952
chrX	19000001	19500000	500000	4973	0.42896	0.879037	TRUE	FALSE	0.70669326964724	0.703666907441167	-0.507035428387411
chrX	19500001	20000000	500000	5149	0.427726	0.902971	TRUE	TRUE	0.730970063723958	0.725109621159347	-0.463728978452325
chrX	20000001	20500000	500000	5198	0.408544	0.91829	TRUE	TRUE	0.732635377153695	0.724972905520604	-0.464001016727364
chrX	20500001	21000000	500000	5289	0.383616	0.902424	TRUE	TRUE	0.738147740583976	0.732280104541993	-0.449532495371759
chrX	21000001	21500000	500000	5070	0.366928	0.9007	TRUE	TRUE	0.704790749980271	0.699339842581426	-0.515934394565404
chrX	21500001	22000000	500000	5360	0.386298	0.934837	TRUE	TRUE	0.748620735234737	0.738281987988585	-0.437756133656512
chrX	22000001	22500000	500000	5211	0.399738	0.922046	TRUE	TRUE	0.732617612801349	0.724361451785396	-0.465218322201986
chrX	22500001	23000000	500000	5150	0.368192	0.925225	TRUE	TRUE	0.716290483839527	0.707715896588752	-0.498757769665149
chrX	23000001	23500000	500000	5286	0.38906	0.910719	TRUE	TRUE	0.739360737526399	0.732650617016689	-0.448802718170198
chrX	23500001	24000000	500000	5073	0.424944	0.834199	TRUE	FALSE	0.718912496033303	0.731286476385309	-0.451491412243815
chrX	24000001	24500000	500000	5260	0.425146	0.86227	TRUE	FALSE	0.745488984693379	0.745766361084407	-0.423204371242173
chrX	24500001	25000000	500000	5185	0.399364	0.917102	TRUE	TRUE	0.728854657896951	0.721389736424598	-0.471149197565412
chrX	25000001	25500000	500000	5168	0.397666	0.893867	TRUE	FALSE	0.725973165745072	0.721039528416319	-0.471849742651491
chrX	25500001	26000000	500000	5153	0.367112	0.932117	TRUE	TRUE	0.716384527094961	0.706835191093059	-0.500554225977489
chrX	26000001	26500000	500000	5098	0.367614	0.899472	TRUE	FALSE	0.708887722784163	0.703513759418598	-0.507349454722137
chrX	26500001	27000000	500000	5274	0.359572	0.933846	TRUE	TRUE	0.730584154732945	0.720622357212267	-0.472684683007599
chrX	27000001	27500000	500000	5242	0.362672	0.912725	TRUE	TRUE	0.727294038730081	0.720426608639092	-0.473076627353988
chrX	27500001	28000000	500000	5193	0.366804	0.92845	TRUE	TRUE	0.721851203099923	0.712697132902089	-0.488638974303604
chrX	28000001	28500000	500000	5255	0.36296	0.903267	TRUE	TRUE	0.729200435466114	0.723327266351321	-0.467279558754033
chrX	28500001	29000000	500000	5241	0.363446	0.924624	TRUE	TRUE	0.727427814507774	0.718816310303309	-0.476304950192633
chrX	29000001	29500000	500000	5198	0.363526	0.931521	TRUE	TRUE	0.721487042074024	0.711945696294167	-0.490160891160388
chrX	29500001	30000000	500000	5271	0.363254	0.941423	TRUE	TRUE	0.7315245291904	0.720711417006835	-0.472506395193314
chrX	30000001	30500000	500000	5153	0.385444	0.9098	TRUE	TRUE	0.719503306546949	0.71309439734823	-0.487835025831417
